id,Tisch F4 Collection Name ,Notes
tufts:15075,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15076,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15077,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15078,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15079,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15080,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15081,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15082,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15083,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15084,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15085,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15086,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15087,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15088,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-09T11:38:22.787-05:00
tufts:15379,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15380,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15381,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15382,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15383,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15384,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15385,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15386,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15387,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15388,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15389,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15390,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15391,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15392,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15393,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15394,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15395,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T08:02:30.482-05:00
tufts:15433,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15434,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15435,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15436,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15437,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15438,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15439,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15440,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15441,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15442,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15443,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15444,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15445,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15446,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:15447,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2015-11-25T11:11:53.915-05:00
tufts:16001,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16002,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16003,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16004,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16005,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16006,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16007,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16008,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16009,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16010,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16011,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16012,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16013,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16014,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16015,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16016,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16017,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16018,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-01-14T09:40:14.453-05:00
tufts:16019,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16020,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16021,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16022,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16023,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16024,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16025,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16026,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16027,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16028,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16029,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16030,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16031,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16032,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16033,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16034,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:25:53.976-05:00
tufts:16035,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16036,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16037,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16038,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16039,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16040,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16041,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16042,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16043,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16044,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16045,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16046,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16047,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16048,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16049,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16050,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16051,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16052,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16053,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16054,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16055,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16056,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16057,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16058,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16059,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16060,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16061,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:39:30.366-05:00
tufts:16062,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16063,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16064,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16065,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16066,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16067,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16068,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16069,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16070,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16071,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16072,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16073,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16074,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16075,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16076,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-02-02T10:45:13.628-05:00
tufts:16592,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16593,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16594,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16595,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16596,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16597,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16598,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16599,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16600,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16601,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:16602,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17199,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17200,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17201,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17202,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17203,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17204,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17205,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17206,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17207,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17208,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17209,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:03:38.425-04:00
tufts:17210,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17211,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17212,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17213,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17214,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17215,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17216,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17217,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17218,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17219,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17220,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17221,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17222,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17223,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17224,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17225,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17226,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17227,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17228,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-05-27T09:08:37.794-04:00
tufts:17229,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17230,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17231,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17232,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17233,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17234,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17235,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17236,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17237,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17238,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17239,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17240,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17241,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17242,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17243,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17244,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17245,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17246,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17247,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
tufts:17248,Digitized Books & Manuscripts,InternetArchiveBatchTransform: 2016-08-10T10:35:04.29-04:00
